<<<<<<< HEAD
,0,1,2
take2x2y4E45.tif,0.0054438308704192195,0.006958120781604293,0.0005350422794805354
take2x2y4E60.tif,0.0054438308704192195,0.006958120781604293,0.0005350422794805354
take2x2y4W30.tif,0.0054438308704192195,0.006958120781604293,0.0005350422794805354
take2x2y4W45.tif,0.0054438308704192195,0.006958120781604293,0.0005350422794805354
take2x2y4W60.tif,0.0054438308704192195,0.006958120781604293,0.0005350422794805354
take2x3y0E30.tif,0.014962464717257262,0.01323707910655969,0.0005984235141909267
take2x3y0E45.tif,0.014962464717257262,0.01323707910655969,0.0005984235141909267
take2x3y0E60.tif,0.014962464717257262,0.01323707910655969,0.0005984235141909267
take2x3y0W30.tif,0.014962464717257262,0.01323707910655969,0.0005984235141909267
take2x3y0W45.tif,0.014962464717257262,0.01323707910655969,0.0005984235141909267
take2x3y0W60.tif,0.014962464717257262,0.01323707910655969,0.0005984235141909267
take2x3y1E30.tif,0.006948709472197834,0.005409544705059943,0.0005176017894683582
take2x3y1E45.tif,0.006948709472197834,0.005409544705059943,0.0005176017894683582
take2x3y1E60.tif,0.006948709472197834,0.005409544705059943,0.0005176017894683582
take2x3y1W30.tif,0.006948709472197834,0.005409544705059943,0.0005176017894683582
take2x3y1W45.tif,0.006948709472197834,0.005409544705059943,0.0005176017894683582
take2x3y1W60.tif,0.006948709472197834,0.005409544705059943,0.0005176017894683582
take2x3y2E30.tif,0.006720494259838006,0.009641733691665877,0.00011799919705879347
take2x3y2E45.tif,0.006720494259838006,0.009641733691665877,0.00011799919705879347
take2x3y2E60.tif,0.006720494259838006,0.009641733691665877,0.00011799919705879347
take2x3y2W30.tif,0.006720494259838006,0.009641733691665877,0.00011799919705879347
take2x3y2W45.tif,0.006720494259838006,0.009641733691665877,0.00011799919705879347
take2x3y2W60.tif,0.006720494259838006,0.009641733691665877,0.00011799919705879347
take2x3y3E30.tif,0.004517004788667123,0.011074868172769925,0.0008578646487364949
take2x3y3E45.tif,0.004517004788667123,0.011074868172769925,0.0008578646487364949
take2x3y3E60.tif,0.004517004788667123,0.011074868172769925,0.0008578646487364949
take2x3y3W30.tif,0.004517004788667123,0.011074868172769925,0.0008578646487364949
take2x3y3W45.tif,0.004517004788667123,0.011074868172769925,0.0008578646487364949
take2x3y3W60.tif,0.004517004788667123,0.011074868172769925,0.0008578646487364949
take2x3y4E30.tif,0.006550179360587549,0.011454713657641946,0.00010570885591221213
take2x3y4E45.tif,0.006550179360587549,0.011454713657641946,0.00010570885591221213
take2x3y4E60.tif,0.006550179360587549,0.011454713657641946,0.00010570885591221213
take2x3y4W30.tif,0.006550179360587549,0.011454713657641946,0.00010570885591221213
take2x3y4W45.tif,0.006550179360587549,0.011454713657641946,0.00010570885591221213
take2x3y4W60.tif,0.006550179360587549,0.011454713657641946,0.00010570885591221213
take2x4y0E30.tif,0.005553439981738961,0.017898099866172856,0.00029509763312773885
take2x4y0E45.tif,0.005553439981738961,0.017898099866172856,0.00029509763312773885
take2x4y0E60.tif,0.005553439981738961,0.017898099866172856,0.00029509763312773885
take2x4y0W30.tif,0.005553439981738961,0.017898099866172856,0.00029509763312773885
take2x4y0W45.tif,0.005553439981738961,0.017898099866172856,0.00029509763312773885
take2x4y0W60.tif,0.005553439981738961,0.017898099866172856,0.00029509763312773885
take2x4y1E30.tif,0.011447838667109522,0.014151934268653577,0.000760144315989919
take2x4y1E45.tif,0.011447838667109522,0.014151934268653577,0.000760144315989919
take2x4y1E60.tif,0.011447838667109522,0.014151934268653577,0.000760144315989919
take2x4y1W30.tif,0.011447838667109522,0.014151934268653577,0.000760144315989919
take2x4y1W45.tif,0.011447838667109522,0.014151934268653577,0.000760144315989919
take2x4y1W60.tif,0.011447838667109522,0.014151934268653577,0.000760144315989919
take2x4y2E30.tif,0.022433396505036285,0.01927311294281253,0.0002326555923275464
take2x4y2E45.tif,0.022433396505036285,0.01927311294281253,0.0002326555923275464
take2x4y2E60.tif,0.022433396505036285,0.01927311294281253,0.0002326555923275464
take2x4y2W30.tif,0.022433396505036285,0.01927311294281253,0.0002326555923275464
take2x4y2W45.tif,0.022433396505036285,0.01927311294281253,0.0002326555923275464
take2x4y2W60.tif,0.022433396505036285,0.01927311294281253,0.0002326555923275464
take2x4y3E30.tif,0.01895092087781336,0.019316687530832155,0.0009679087639256068
take2x4y3E45.tif,0.01895092087781336,0.019316687530832155,0.0009679087639256068
take2x4y3E60.tif,0.01895092087781336,0.019316687530832155,0.0009679087639256068
take2x4y3W30.tif,0.01895092087781336,0.019316687530832155,0.0009679087639256068
take2x4y3W45.tif,0.01895092087781336,0.019316687530832155,0.0009679087639256068
take2x4y3W60.tif,0.01895092087781336,0.019316687530832155,0.0009679087639256068
take2x4y4E30.tif,0.02158868969371497,0.01473519816283897,0.0002453565064399754
take2x4y4E45.tif,0.02158868969371497,0.01473519816283897,0.0002453565064399754
take2x4y4E60.tif,0.02158868969371497,0.01473519816283897,0.0002453565064399754
take2x4y4W30.tif,0.02158868969371497,0.01473519816283897,0.0002453565064399754
take2x4y4W45.tif,0.02158868969371497,0.01473519816283897,0.0002453565064399754
take2x4y4W60.tif,0.02158868969371497,0.01473519816283897,0.0002453565064399754
take2x5y0E30.tif,0.011553517427387305,0.02014920383834351,0.0007191117772293865
take2x5y0E45.tif,0.011553517427387305,0.02014920383834351,0.0007191117772293865
take2x5y0E60.tif,0.011553517427387305,0.02014920383834351,0.0007191117772293865
take2x5y0W30.tif,0.011553517427387305,0.02014920383834351,0.0007191117772293865
take2x5y0W45.tif,0.011553517427387305,0.02014920383834351,0.0007191117772293865
take2x5y0W60.tif,0.011553517427387305,0.02014920383834351,0.0007191117772293865
take2x5y1E30.tif,0.012356077658239428,0.017181563348245277,0.0005439700505860401
take2x5y1E45.tif,0.012356077658239428,0.017181563348245277,0.0005439700505860401
take2x5y1E60.tif,0.012356077658239428,0.017181563348245277,0.0005439700505860401
take2x5y1W30.tif,0.012356077658239428,0.017181563348245277,0.0005439700505860401
take2x5y1W45.tif,0.012356077658239428,0.017181563348245277,0.0005439700505860401
take2x5y1W60.tif,0.012356077658239428,0.017181563348245277,0.0005439700505860401
take2x5y2E30.tif,0.021135324801150546,0.02183519117673427,0.0001625078107281297
take2x5y2E45.tif,0.021135324801150546,0.02183519117673427,0.0001625078107281297
take2x5y2E60.tif,0.021135324801150546,0.02183519117673427,0.0001625078107281297
take2x5y2W30.tif,0.021135324801150546,0.02183519117673427,0.0001625078107281297
take2x5y2W45.tif,0.021135324801150546,0.02183519117673427,0.0001625078107281297
take2x5y2W60.tif,0.021135324801150546,0.02183519117673427,0.0001625078107281297
take2x5y3E30.tif,0.018301014771054724,0.022482846919643862,0.0005153479973927233
take2x5y3E45.tif,0.018301014771054724,0.022482846919643862,0.0005153479973927233
take2x5y3E60.tif,0.018301014771054724,0.022482846919643862,0.0005153479973927233
take2x5y3W30.tif,0.018301014771054724,0.022482846919643862,0.0005153479973927233
take2x5y3W45.tif,0.018301014771054724,0.022482846919643862,0.0005153479973927233
take2x5y3W60.tif,0.018301014771054724,0.022482846919643862,0.0005153479973927233
take2x5y4E30.tif,0.018698567910234942,0.023343073185543517,0.00035614604254874394
take2x5y4E45.tif,0.018698567910234942,0.023343073185543517,0.00035614604254874394
take2x5y4E60.tif,0.018698567910234942,0.023343073185543517,0.00035614604254874394
take2x5y4W30.tif,0.018698567910234942,0.023343073185543517,0.00035614604254874394
take2x5y4W45.tif,0.018698567910234942,0.023343073185543517,0.00035614604254874394
take2x5y4W60.tif,0.018698567910234942,0.023343073185543517,0.00035614604254874394
take2x6y0E30.tif,0.020006946312221885,0.030310749223986022,0.0010899132033870274
take2x6y0E45.tif,0.020006946312221885,0.030310749223986022,0.0010899132033870274
take2x6y0E60.tif,0.020006946312221885,0.030310749223986022,0.0010899132033870274
take2x6y0W30.tif,0.020006946312221885,0.030310749223986022,0.0010899132033870274
take2x6y0W45.tif,0.020006946312221885,0.030310749223986022,0.0010899132033870274
take2x6y0W60.tif,0.020006946312221885,0.030310749223986022,0.0010899132033870274
take2x6y1E30.tif,0.019242994524432788,0.021954455410892137,0.0008329184913407062
take2x6y1E45.tif,0.019242994524432788,0.021954455410892137,0.0008329184913407062
take2x6y1E60.tif,0.019242994524432788,0.021954455410892137,0.0008329184913407062
take2x6y1W30.tif,0.019242994524432788,0.021954455410892137,0.0008329184913407062
take2x6y1W45.tif,0.019242994524432788,0.021954455410892137,0.0008329184913407062
take2x6y1W60.tif,0.019242994524432788,0.021954455410892137,0.0008329184913407062
take2x6y2E30.tif,0.025676726809976458,0.02227335718349366,0.00030867943397083764
take2x6y2E45.tif,0.025676726809976458,0.02227335718349366,0.00030867943397083764
take2x6y2E60.tif,0.025676726809976458,0.02227335718349366,0.00030867943397083764
take2x6y2W30.tif,0.025676726809976458,0.02227335718349366,0.00030867943397083764
take2x6y2W45.tif,0.025676726809976458,0.02227335718349366,0.00030867943397083764
take2x6y2W60.tif,0.025676726809976458,0.02227335718349366,0.00030867943397083764
take2x6y3E30.tif,0.017399516798974446,0.01979729274530939,0.0007419553511738286
take2x6y3E45.tif,0.017399516798974446,0.01979729274530939,0.0007419553511738286
take2x6y3E60.tif,0.017399516798974446,0.01979729274530939,0.0007419553511738286
take2x6y3W30.tif,0.017399516798974446,0.01979729274530939,0.0007419553511738286
take2x6y3W45.tif,0.017399516798974446,0.01979729274530939,0.0007419553511738286
take2x6y3W60.tif,0.017399516798974446,0.01979729274530939,0.0007419553511738286
take2x6y4E30.tif,0.018903272052980924,0.021147837552746296,0.0003458372346898386
take2x6y4E45.tif,0.018903272052980924,0.021147837552746296,0.0003458372346898386
take2x6y4E60.tif,0.018903272052980924,0.021147837552746296,0.0003458372346898386
take2x6y4W30.tif,0.018903272052980924,0.021147837552746296,0.0003458372346898386
take2x6y4W45.tif,0.018903272052980924,0.021147837552746296,0.0003458372346898386
take2x6y4W60.tif,0.018903272052980924,0.021147837552746296,0.0003458372346898386
=======
,Height 1,Height 2,Height 3,Images
x0y0,0.0006135217342944088,0.0003654096588689981,0.00039561943056298787,"['samplex0y0E30.tif', 'samplex0y0E45.tif', 'samplex0y0E60.tif', 'samplex0y0W30.tif', 'samplex0y0W45.tif', 'samplex0y0W60.tif']"
x0y1,0.00048373831498338404,0.0007740890358007846,0.00023571158652657687,"['samplex0y1E30.tif', 'samplex0y1E45.tif', 'samplex0y1E60.tif', 'samplex0y1W30.tif', 'samplex0y1W45.tif', 'samplex0y1W60.tif']"
x0y2,0.0006730621587394126,0.0005411318772132745,0.0002726349289901009,"['samplex0y2E30.tif', 'samplex0y2E45.tif', 'samplex0y2E60.tif', 'samplex0y2W30.tif', 'samplex0y2W45.tif', 'samplex0y2W60.tif']"
x0y3,0.000515931957693283,0.0006912241276637587,0.0005232651147366596,"['samplex0y3E30.tif', 'samplex0y3E45.tif', 'samplex0y3E60.tif', 'samplex0y3W30.tif', 'samplex0y3W45.tif', 'samplex0y3W60.tif']"
x0y4,0.0002807898792553942,0.0009031739822091822,0.0002821468991101028,"['samplex0y4E30.tif', 'samplex0y4E45.tif', 'samplex0y4E60.tif', 'samplex0y4W30.tif', 'samplex0y4W45.tif', 'samplex0y4W60.tif']"
x1y0,0.002019366702782577,0.0029628932834242505,0.0009393492835840789,"['samplex1y0E30.tif', 'samplex1y0E45.tif', 'samplex1y0E60.tif', 'samplex1y0W30.tif', 'samplex1y0W45.tif', 'samplex1y0W60.tif']"
x1y1,0.00011270207518521147,0.0008789905963055844,3.8682102115217276e-05,"['samplex1y1E30.tif', 'samplex1y1E45.tif', 'samplex1y1E60.tif', 'samplex1y1W30.tif', 'samplex1y1W45.tif', 'samplex1y1W60.tif']"
x1y2,0.000558762728744,0.00014141107813259168,0.00046838913223723466,"['samplex1y2E30.tif', 'samplex1y2E45.tif', 'samplex1y2E60.tif', 'samplex1y2W30.tif', 'samplex1y2W45.tif', 'samplex1y2W60.tif']"
x1y3,0.0015631575607955028,0.001033885863961359,0.0006456743180791591,"['samplex1y3E30.tif', 'samplex1y3E45.tif', 'samplex1y3E60.tif', 'samplex1y3W30.tif', 'samplex1y3W45.tif', 'samplex1y3W60.tif']"
x1y4,0.0005044847231943095,0.0008985015777511762,1.4856901316306903e-05,"['samplex1y4E30.tif', 'samplex1y4E45.tif', 'samplex1y4E60.tif', 'samplex1y4W30.tif', 'samplex1y4W45.tif', 'samplex1y4W60.tif']"
x2y0,0.010793507225471899,0.009186465861517945,0.002187630469975943,"['samplex2y0E30.tif', 'samplex2y0E45.tif', 'samplex2y0E60.tif', 'samplex2y0W30.tif', 'samplex2y0W45.tif', 'samplex2y0W60.tif']"
x2y1,0.0031675000812754206,0.008533378552115778,0.002928205534217909,"['samplex2y1E30.tif', 'samplex2y1E45.tif', 'samplex2y1E60.tif', 'samplex2y1W30.tif', 'samplex2y1W45.tif', 'samplex2y1W60.tif']"
x2y2,0.0002694066699717723,0.008400396549291145,0.000453889451208056,"['samplex2y2E30.tif', 'samplex2y2E45.tif', 'samplex2y2E60.tif', 'samplex2y2W30.tif', 'samplex2y2W45.tif', 'samplex2y2W60.tif']"
x2y3,0.0006709830541495876,0.007137592188684039,0.0003339012656908835,"['samplex2y3E30.tif', 'samplex2y3E45.tif', 'samplex2y3E60.tif', 'samplex2y3W30.tif', 'samplex2y3W45.tif', 'samplex2y3W60.tif']"
x2y4,0.0054438308704192195,0.006958120781604293,0.0005350422794805354,"['samplex2y4E30.tif', 'samplex2y4E45.tif', 'samplex2y4E60.tif', 'samplex2y4W30.tif', 'samplex2y4W45.tif', 'samplex2y4W60.tif']"
x3y0,0.014962464717257262,0.01323707910655969,0.0005984235141909267,"['samplex3y0E30.tif', 'samplex3y0E45.tif', 'samplex3y0E60.tif', 'samplex3y0W30.tif', 'samplex3y0W45.tif', 'samplex3y0W60.tif']"
x3y1,0.006948709472197834,0.005409544705059943,0.0005176017894683582,"['samplex3y1E30.tif', 'samplex3y1E45.tif', 'samplex3y1E60.tif', 'samplex3y1W30.tif', 'samplex3y1W45.tif', 'samplex3y1W60.tif']"
x3y2,0.006720494259838006,0.009641733691665877,0.00011799919705879347,"['samplex3y2E30.tif', 'samplex3y2E45.tif', 'samplex3y2E60.tif', 'samplex3y2W30.tif', 'samplex3y2W45.tif', 'samplex3y2W60.tif']"
x3y3,0.004517004788667123,0.011074868172769925,0.0008578646487364949,"['samplex3y3E30.tif', 'samplex3y3E45.tif', 'samplex3y3E60.tif', 'samplex3y3W30.tif', 'samplex3y3W45.tif', 'samplex3y3W60.tif']"
x3y4,0.006550179360587549,0.011454713657641946,0.00010570885591221213,"['samplex3y4E30.tif', 'samplex3y4E45.tif', 'samplex3y4E60.tif', 'samplex3y4W30.tif', 'samplex3y4W45.tif', 'samplex3y4W60.tif']"
x4y0,0.005553439981738961,0.017898099866172856,0.00029509763312773885,"['samplex4y0E30.tif', 'samplex4y0E45.tif', 'samplex4y0E60.tif', 'samplex4y0W30.tif', 'samplex4y0W45.tif', 'samplex4y0W60.tif']"
x4y1,0.011447838667109522,0.014151934268653577,0.000760144315989919,"['samplex4y1E30.tif', 'samplex4y1E45.tif', 'samplex4y1E60.tif', 'samplex4y1W30.tif', 'samplex4y1W45.tif', 'samplex4y1W60.tif']"
x4y2,0.022433396505036285,0.01927311294281253,0.0002326555923275464,"['samplex4y2E30.tif', 'samplex4y2E45.tif', 'samplex4y2E60.tif', 'samplex4y2W30.tif', 'samplex4y2W45.tif', 'samplex4y2W60.tif']"
x4y3,0.01895092087781336,0.019316687530832155,0.0009679087639256068,"['samplex4y3E30.tif', 'samplex4y3E45.tif', 'samplex4y3E60.tif', 'samplex4y3W30.tif', 'samplex4y3W45.tif', 'samplex4y3W60.tif']"
x4y4,0.02158868969371497,0.01473519816283897,0.0002453565064399754,"['samplex4y4E30.tif', 'samplex4y4E45.tif', 'samplex4y4E60.tif', 'samplex4y4W30.tif', 'samplex4y4W45.tif', 'samplex4y4W60.tif']"
x5y0,0.011553517427387305,0.02014920383834351,0.0007191117772293865,"['samplex5y0E30.tif', 'samplex5y0E45.tif', 'samplex5y0E60.tif', 'samplex5y0W30.tif', 'samplex5y0W45.tif', 'samplex5y0W60.tif']"
x5y1,0.012356077658239428,0.017181563348245277,0.0005439700505860401,"['samplex5y1E30.tif', 'samplex5y1E45.tif', 'samplex5y1E60.tif', 'samplex5y1W30.tif', 'samplex5y1W45.tif', 'samplex5y1W60.tif']"
x5y2,0.021135324801150546,0.02183519117673427,0.0001625078107281297,"['samplex5y2E30.tif', 'samplex5y2E45.tif', 'samplex5y2E60.tif', 'samplex5y2W30.tif', 'samplex5y2W45.tif', 'samplex5y2W60.tif']"
x5y3,0.018301014771054724,0.022482846919643862,0.0005153479973927233,"['samplex5y3E30.tif', 'samplex5y3E45.tif', 'samplex5y3E60.tif', 'samplex5y3W30.tif', 'samplex5y3W45.tif', 'samplex5y3W60.tif']"
x5y4,0.018698567910234942,0.023343073185543517,0.00035614604254874394,"['samplex5y4E30.tif', 'samplex5y4E45.tif', 'samplex5y4E60.tif', 'samplex5y4W30.tif', 'samplex5y4W45.tif', 'samplex5y4W60.tif']"
x6y0,0.020006946312221885,0.030310749223986022,0.0010899132033870274,"['samplex6y0E30.tif', 'samplex6y0E45.tif', 'samplex6y0E60.tif', 'samplex6y0W30.tif', 'samplex6y0W45.tif', 'samplex6y0W60.tif']"
x6y1,0.019242994524432788,0.021954455410892137,0.0008329184913407062,"['samplex6y1E30.tif', 'samplex6y1E45.tif', 'samplex6y1E60.tif', 'samplex6y1W30.tif', 'samplex6y1W45.tif', 'samplex6y1W60.tif']"
x6y2,0.025676726809976458,0.02227335718349366,0.00030867943397083764,"['samplex6y2E30.tif', 'samplex6y2E45.tif', 'samplex6y2E60.tif', 'samplex6y2W30.tif', 'samplex6y2W45.tif', 'samplex6y2W60.tif']"
x6y3,0.017399516798974446,0.01979729274530939,0.0007419553511738286,"['samplex6y3E30.tif', 'samplex6y3E45.tif', 'samplex6y3E60.tif', 'samplex6y3W30.tif', 'samplex6y3W45.tif', 'samplex6y3W60.tif']"
x6y4,0.018903272052980924,0.021147837552746296,0.0003458372346898386,"['samplex6y4E30.tif', 'samplex6y4E45.tif', 'samplex6y4E60.tif', 'samplex6y4W30.tif', 'samplex6y4W45.tif', 'samplex6y4W60.tif']"
>>>>>>> 900cc4c488cc2aa68f627bcbc39914302ff14303
